Date,SP500,VIXCLS,DJIA,HY_BOND_IDX
2022-03-11,4204.31,30.75,32944.19,593.71
2022-03-14,4173.11,31.77,32945.24,587.49
2022-03-15,4262.45,29.83,33544.34,586.59
2022-03-16,4357.86,26.67,34063.1,587.9
2022-03-17,4411.67,25.67,34480.76,590.89
2022-03-18,4463.12,23.87,34754.93,593.65
2022-03-21,4461.18,23.53,34552.99,588.12
2022-03-22,4511.61,22.94,34807.46,586.35
2022-03-23,4456.24,23.57,34358.5,588.41
2022-03-24,4520.16,21.67,34707.94,586.86
2022-03-25,4543.06,20.81,34861.24,581.63
2022-03-28,4575.52,19.63,34955.89,582.48
2022-03-29,4631.6,18.9,35294.19,587.04
2022-03-30,4602.45,19.33,35228.81,589.24
2022-03-31,4530.41,20.56,34678.35,589.88
2022-04-01,4545.86,19.63,34818.27,588.4
2022-04-04,4582.64,18.57,34921.88,588.17
2022-04-05,4525.12,21.03,34641.18,582.85
2022-04-06,4481.15,22.1,34496.51,579.68
2022-04-07,4500.21,21.55,34583.57,577.69
2022-04-08,4488.28,21.16,34721.12,574.39
2022-04-11,4412.53,24.37,34308.08,570.42
2022-04-12,4397.45,24.26,34220.36,572.12
2022-04-13,4446.59,21.82,34564.59,572.27
2022-04-14,4392.59,22.7,34451.23,568.14
2022-04-18,4391.69,22.17,34411.69,565.86
2022-04-19,4462.21,21.37,34911.2,563.11
2022-04-20,4459.45,20.32,35160.79,565.79
2022-04-21,4393.66,22.68,34792.76,562.27
2022-04-22,4271.78,28.21,33811.4,560.72
2022-04-25,4296.12,27.02,34049.46,563.07
2022-04-26,4175.2,33.52,33240.18,565.09
2022-04-27,4183.96,31.6,33301.93,562.71
2022-04-28,4287.5,29.99,33916.39,560.05
2022-04-29,4131.93,33.4,32977.21,558.44
2022-05-02,4155.38,32.34,33061.5,553.74
2022-05-03,4175.48,29.25,33128.79,555.64
2022-05-04,4300.17,25.42,34061.06,557.51
2022-05-05,4146.87,31.2,32997.97,552.34
2022-05-06,4123.34,30.19,32899.37,549.79
2022-05-09,3991.24,34.75,32245.7,550.15
2022-05-10,4001.05,32.99,32160.74,553.23
2022-05-11,3935.18,32.56,31834.11,555.82
2022-05-12,3930.08,31.77,31730.3,558.45
2022-05-13,4023.89,28.87,32196.66,553.89
2022-05-16,4008.01,27.47,32223.42,555.64
2022-05-17,4088.85,26.1,32654.59,551.95
2022-05-18,3923.68,30.96,31490.07,553.46
2022-05-19,3900.79,29.35,31253.13,554.1
2022-05-20,3901.36,29.43,31261.9,556.46
2022-05-23,3973.75,28.48,31880.24,554.33
2022-05-24,3941.48,29.45,31928.62,558.48
2022-05-25,3978.73,28.37,32120.28,561.1
2022-05-26,4057.84,27.5,32637.19,563.71
2022-05-27,4158.24,25.72,33212.96,564.79
2022-05-31,4132.15,26.19,32990.12,562.4
2022-06-01,4101.23,25.69,32813.23,559.79
2022-06-02,4176.82,24.72,33248.28,560.36
2022-06-03,4108.54,24.79,32899.7,558.63
2022-06-06,4121.43,25.07,32915.78,556.08
2022-06-07,4160.68,24.02,33180.14,558.24
2022-06-08,4115.77,23.96,32910.9,556.57
2022-06-09,4017.82,26.09,32272.79,555.34
2022-06-10,3900.86,27.75,31392.79,548.73
2022-06-13,3749.63,34.02,30516.74,538.26
2022-06-14,3735.48,32.69,30364.83,534.02
2022-06-15,3789.99,29.62,30668.53,538.01
2022-06-16,3666.77,32.95,29927.07,539.4
2022-06-17,3674.84,31.13,29888.78,541.8
2022-06-20,3674.84,31.03,29888.78,541.97
2022-06-21,3764.79,30.19,30530.25,540.02
2022-06-22,3759.89,28.95,30483.13,543.61
2022-06-23,3795.73,29.05,30677.36,546.11
2022-06-24,3911.74,27.23,31500.68,545.18
2022-06-27,3900.11,26.95,31438.26,543.02
2022-06-28,3821.55,28.36,30946.99,541.37
2022-06-29,3818.83,28.16,31029.31,544.41
2022-06-30,3785.38,28.71,30775.43,547.28
2022-07-01,3825.33,26.7,31097.26,549.57
2022-07-05,3831.39,27.54,30967.82,552.05
2022-07-06,3845.08,26.73,31037.68,549.0
2022-07-07,3902.62,26.08,31384.55,547.36
2022-07-08,3899.38,24.64,31338.15,544.98
2022-07-11,3854.43,26.17,31173.84,548.98
2022-07-12,3818.8,27.29,30981.33,549.58
2022-07-13,3801.78,26.82,30772.79,550.92
2022-07-14,3790.38,26.4,30630.17,548.58
2022-07-15,3863.16,24.23,31288.26,550.77
2022-07-18,3830.85,25.3,31072.61,550.82
2022-07-19,3936.69,24.5,31827.05,549.14
2022-07-20,3959.9,23.88,31874.84,549.04
2022-07-21,3998.95,23.11,32036.9,554.23
2022-07-22,3961.63,23.03,31899.29,559.38
2022-07-25,3966.84,23.36,31990.04,557.65
2022-07-26,3921.05,24.69,31761.54,557.6
2022-07-27,4023.61,23.24,32197.59,560.51
2022-07-28,4072.43,22.33,32529.63,563.51
2022-07-29,4130.29,21.33,32845.13,566.29
2022-08-01,4118.63,22.84,32798.4,567.92
2022-08-02,4091.19,23.93,32396.17,562.49
2022-08-03,4155.17,21.95,32812.5,562.79
2022-08-04,4151.94,21.44,32726.82,565.62
2022-08-05,4145.19,21.15,32803.47,559.54
2022-08-08,4140.06,21.29,32832.54,562.71
2022-08-09,4122.47,21.77,32774.41,560.84
2022-08-10,4210.24,19.74,33309.51,562.97
2022-08-11,4207.27,20.2,33336.67,561.07
2022-08-12,4280.15,19.53,33761.05,563.51
2022-08-15,4297.14,19.95,33912.44,566.15
2022-08-16,4305.2,19.69,34152.01,564.9
2022-08-17,4274.04,19.9,33980.32,561.34
2022-08-18,4283.74,19.56,33999.04,561.97
2022-08-19,4228.48,20.6,33706.74,556.97
2022-08-22,4137.99,23.8,33063.61,554.04
2022-08-23,4128.73,24.11,32909.59,553.51
2022-08-24,4140.77,22.82,32969.23,552.11
2022-08-25,4199.12,21.78,33291.78,555.67
2022-08-26,4057.66,25.56,32283.4,555.12
2022-08-29,4030.61,26.21,32098.99,551.16
2022-08-30,3986.16,26.21,31790.87,550.68
2022-08-31,3955.0,25.87,31510.43,548.59
2022-09-01,3966.85,25.56,31656.42,542.58
2022-09-02,3924.26,25.47,31318.44,545.84
2022-09-06,3908.19,26.91,31145.3,540.0
2022-09-07,3979.87,24.64,31581.28,542.77
2022-09-08,4006.18,23.61,31774.52,542.7
2022-09-09,4067.36,22.79,32151.71,542.66
2022-09-12,4110.41,23.87,32381.34,542.09
2022-09-13,3932.69,27.27,31104.97,538.97
2022-09-14,3946.01,26.16,31135.09,539.15
2022-09-15,3901.35,26.27,30961.82,537.3
2022-09-16,3873.33,26.3,30822.42,536.79
2022-09-19,3899.89,25.76,31019.68,535.6
2022-09-20,3855.93,27.16,30706.23,532.98
2022-09-21,3789.93,27.99,30183.78,534.98
2022-09-22,3757.99,27.35,30076.68,527.52
2022-09-23,3693.23,29.92,29590.41,526.68
2022-09-26,3655.04,32.26,29260.81,518.54
2022-09-27,3647.29,32.6,29134.99,513.27
2022-09-28,3719.04,30.18,29683.74,520.21
2022-09-29,3640.47,31.84,29225.61,516.16
2022-09-30,3585.62,31.62,28725.51,516.69
2022-10-03,3678.43,30.1,29490.89,523.31
2022-10-04,3790.93,29.07,30316.32,526.33
2022-10-05,3783.28,28.55,30273.87,521.72
2022-10-06,3744.52,30.52,29926.94,520.29
2022-10-07,3639.66,31.36,29296.79,517.45
2022-10-10,3612.39,32.45,29202.88,517.62
2022-10-11,3588.84,33.63,29239.19,513.5
2022-10-12,3577.03,33.57,29210.85,512.92
2022-10-13,3669.91,31.94,30038.72,510.91
2022-10-14,3583.07,32.02,29634.83,508.75
2022-10-17,3677.95,31.37,30185.82,508.96
2022-10-18,3719.98,30.5,30523.8,510.93
2022-10-19,3695.16,30.76,30423.81,506.1
2022-10-20,3665.78,29.98,30333.59,502.94
2022-10-21,3752.75,29.69,31082.56,503.05
2022-10-24,3797.34,29.85,31499.62,503.86
2022-10-25,3859.11,28.46,31836.74,509.74
2022-10-26,3830.6,27.28,31839.11,512.34
2022-10-27,3807.3,27.39,32033.28,515.14
2022-10-28,3901.06,25.75,32861.8,513.81
2022-10-31,3871.98,25.88,32732.95,512.14
2022-11-01,3856.1,25.81,32653.2,513.45
2022-11-02,3759.69,25.86,32147.76,513.21
2022-11-03,3719.89,25.3,32001.25,510.08
2022-11-04,3770.55,24.55,32403.22,510.21
2022-11-07,3806.8,24.35,32827.0,509.64
2022-11-08,3828.11,25.54,33160.83,512.98
2022-11-09,3748.57,26.09,32513.94,513.57
2022-11-10,3956.37,23.53,33715.37,525.04
2022-11-11,3992.93,22.52,33747.86,525.1
2022-11-14,3957.25,23.73,33536.7,525.88
2022-11-15,3991.73,24.54,33592.92,530.76
2022-11-16,3958.79,24.11,33553.83,534.32
2022-11-17,3946.56,23.93,33546.32,531.29
2022-11-18,3965.34,23.12,33745.69,530.93
2022-11-21,3949.94,22.36,33700.28,531.13
2022-11-22,4003.58,21.29,34098.1,534.01
2022-11-23,4027.26,20.35,34194.06,536.74
2022-11-25,4026.12,20.5,34347.03,537.45
2022-11-28,3963.94,22.21,33849.46,537.46
2022-11-29,3957.63,21.89,33852.53,534.89
2022-11-30,4080.11,20.58,34589.77,538.79
2022-12-01,4076.57,19.84,34395.01,545.37
2022-12-02,4071.7,19.06,34429.88,546.81
2022-12-05,3998.84,20.75,33947.1,542.97
2022-12-06,3941.26,22.17,33596.34,545.74
2022-12-07,3933.92,22.68,33597.92,549.63
2022-12-08,3963.51,22.29,33781.48,548.1
2022-12-09,3934.38,22.83,33476.46,545.08
2022-12-12,3990.56,25.0,34005.04,544.79
2022-12-13,4019.65,22.55,34108.64,549.44
2022-12-14,3995.32,21.14,33966.35,550.62
2022-12-15,3895.75,22.83,33202.22,551.12
2022-12-16,3852.36,22.62,32920.46,549.31
2022-12-19,3817.66,22.42,32757.54,545.35
2022-12-20,3821.62,21.48,32849.74,541.34
2022-12-21,3878.44,20.07,33376.48,542.27
2022-12-22,3822.39,21.97,33027.49,542.3
2022-12-23,3844.82,20.87,33203.93,540.46
2022-12-27,3829.25,21.65,33241.56,537.03
2022-12-28,3783.22,22.14,32875.71,535.66
2022-12-29,3849.28,21.44,33220.8,537.51
2022-12-30,3839.5,21.67,33147.25,537.75
2023-01-03,3824.14,22.9,33136.37,538.98
2023-01-04,3852.97,22.01,33269.77,542.54
2023-01-05,3808.1,22.46,32930.08,542.14
2023-01-06,3895.08,21.13,33630.61,548.02
2023-01-09,3892.09,21.97,33517.65,550.47
2023-01-10,3919.25,20.58,33704.1,548.18
2023-01-11,3969.61,21.09,33973.01,552.43
2023-01-12,3983.17,18.83,34189.97,557.09
2023-01-13,3999.09,18.35,34302.61,555.55
2023-01-17,3990.97,19.36,33910.85,555.5
2023-01-18,3928.86,20.34,33296.96,562.25
2023-01-19,3898.85,20.52,33044.56,560.92
2023-01-20,3972.61,19.85,33375.49,558.03
2023-01-23,4019.81,19.81,33629.56,557.41
2023-01-24,4016.95,19.2,33733.96,560.18
2023-01-25,4016.22,19.08,33743.84,560.4
2023-01-26,4060.43,18.73,33949.41,560.09
2023-01-27,4070.56,18.51,33978.08,559.55
2023-01-30,4017.77,19.94,33717.09,558.23
2023-01-31,4076.6,19.4,34086.04,560.74
2023-02-01,4119.21,17.87,34092.96,564.59
2023-02-02,4179.76,18.73,34053.94,566.58
2023-02-03,4136.48,18.33,33926.01,562.01
2023-02-06,4111.08,19.43,33891.02,558.26
2023-02-07,4164.0,18.66,34156.69,556.55
2023-02-08,4117.86,19.63,33949.01,557.99
2023-02-09,4081.5,20.71,33699.88,555.38
2023-02-10,4090.46,20.53,33869.27,551.71
2023-02-13,4137.29,20.34,34245.93,552.72
2023-02-14,4136.13,18.91,34089.27,551.0
2023-02-15,4147.6,18.23,34128.05,549.41
2023-02-16,4090.41,20.17,33696.85,547.17
2023-02-17,4079.09,20.02,33826.69,547.56
2023-02-21,3997.34,22.87,33129.59,541.49
2023-02-22,3991.05,22.29,33045.09,542.29
2023-02-23,4012.32,21.14,33153.91,544.35
2023-02-24,3970.04,21.67,32816.92,541.53
2023-02-27,3982.24,20.95,32889.09,542.7
2023-02-28,3970.15,20.7,32656.7,542.89
2023-03-01,3951.39,20.58,32661.84,539.43
2023-03-02,3981.35,19.59,33003.57,537.81
2023-03-03,4045.64,18.49,33390.97,542.65
2023-03-06,4048.42,18.61,33431.44,542.75
2023-03-07,3986.37,19.59,32856.46,542.11
2023-03-08,3992.01,19.11,32798.4,540.9
2023-03-09,3918.32,22.61,32254.86,541.93
2023-03-10,3861.59,24.8,31909.64,547.38
2023-03-13,3855.76,26.52,31819.14,548.43
2023-03-14,3919.29,23.73,32155.4,545.7
2023-03-15,3891.93,26.14,31874.57,549.06
2023-03-16,3960.28,22.99,32246.55,546.73
2023-03-17,3916.64,25.51,31861.98,551.68
2023-03-20,3951.57,24.15,32244.58,550.38
2023-03-21,4002.87,21.38,32560.6,550.47
2023-03-22,3936.97,22.26,32030.11,556.98
2023-03-23,3948.72,22.61,32105.25,558.02
2023-03-24,3970.99,21.74,32237.53,557.35
2023-03-27,3977.53,20.6,32432.08,553.59
2023-03-28,3971.27,19.97,32394.25,552.89
2023-03-29,4027.81,19.12,32717.6,553.53
2023-03-30,4050.83,19.02,32859.03,555.61
2023-03-31,4109.31,18.7,33274.15,559.04
2023-04-03,4124.51,18.55,33601.15,561.92
2023-04-04,4100.6,19.0,33402.38,564.25
2023-04-05,4090.38,19.08,33482.72,565.31
2023-04-06,4105.02,18.4,33485.29,565.51
2023-04-10,4109.11,18.97,33586.52,561.34
2023-04-11,4108.94,19.1,33684.79,561.91
2023-04-12,4091.95,19.09,33646.5,563.03
2023-04-13,4146.22,17.8,34029.69,562.04
2023-04-14,4137.64,17.07,33886.47,560.6
2023-04-17,4151.32,16.95,33987.18,558.42
2023-04-18,4154.87,16.83,33976.63,559.75
2023-04-19,4154.52,16.46,33897.01,558.61
2023-04-20,4129.79,17.17,33786.62,560.01
2023-04-21,4133.52,16.77,33808.96,558.96
2023-04-24,4137.04,16.89,33875.4,561.54
2023-04-25,4071.63,18.76,33530.83,565.46
2023-04-26,4055.99,18.84,33301.87,562.97
2023-04-27,4135.35,17.03,33826.16,560.6
2023-04-28,4169.48,15.78,34098.16,564.1
2023-05-01,4167.87,16.08,34051.7,557.75
2023-05-02,4119.58,17.78,33684.53,562.76
2023-05-03,4090.75,18.34,33414.24,565.2
2023-05-04,4061.22,20.09,33127.74,562.69
2023-05-05,4136.25,17.19,33674.38,561.01
2023-05-08,4138.12,16.98,33618.69,558.01
2023-05-09,4119.17,17.71,33561.81,557.41
2023-05-10,4137.64,16.94,33531.33,561.0
2023-05-11,4130.62,16.93,33309.51,562.72
2023-05-12,4124.08,17.03,33300.62,560.25
2023-05-15,4136.28,17.12,33348.6,558.91
2023-05-16,4109.9,17.99,33012.14,557.13
2023-05-17,4158.77,16.87,33420.77,555.76
2023-05-18,4198.05,16.05,33535.91,553.39
2023-05-19,4191.98,16.81,33426.63,552.53
2023-05-22,4192.63,17.21,33286.58,552.51
2023-05-23,4145.58,18.53,33055.51,553.46
2023-05-24,4115.24,20.03,32799.92,551.95
2023-05-25,4151.28,19.14,32764.65,549.84
2023-05-26,4205.45,17.95,33093.34,550.06
2023-05-30,4205.52,17.46,33042.78,555.67
2023-05-31,4179.83,17.94,32908.27,556.98
2023-06-01,4221.02,15.65,33061.57,558.43
2023-06-02,4282.37,14.6,33762.76,556.21
2023-06-05,4273.79,14.73,33562.86,556.35
2023-06-06,4283.85,13.96,33573.28,556.6
2023-06-07,4267.52,13.94,33665.02,552.96
2023-06-08,4293.93,13.65,33833.61,555.69
2023-06-09,4298.86,13.83,33876.78,554.19
2023-06-12,4338.93,15.01,34066.33,554.83
2023-06-13,4369.01,14.61,34212.12,552.27
2023-06-14,4372.59,13.88,33979.33,553.38
2023-06-15,4425.84,14.5,34408.06,557.08
2023-06-16,4409.59,13.54,34299.12,556.0
2023-06-19,4409.59,14.19,34299.12,556.19
2023-06-20,4388.71,13.88,34053.87,557.53
2023-06-21,4365.69,13.2,33951.52,557.9
2023-06-22,4381.89,12.91,33946.71,555.17
2023-06-23,4348.33,13.44,33727.43,556.77
2023-06-26,4328.82,14.25,33714.71,557.91
2023-06-27,4378.41,13.74,33926.74,556.61
2023-06-28,4376.86,13.43,33852.66,558.62
2023-06-29,4396.44,13.54,34122.42,554.68
2023-06-30,4450.38,13.59,34407.6,556.91
2023-07-03,4455.59,13.57,34418.47,555.78
2023-07-05,4446.82,14.18,34288.64,553.49
2023-07-06,4411.59,15.44,33922.26,548.53
2023-07-07,4398.95,14.83,33734.88,548.04
2023-07-10,4409.53,15.07,33944.4,550.18
2023-07-11,4439.26,14.84,34261.42,551.81
2023-07-12,4472.16,13.54,34347.43,557.12
2023-07-13,4510.04,13.61,34395.14,561.47
2023-07-14,4505.42,13.34,34509.03,558.98
2023-07-17,4522.79,13.48,34585.35,559.35
2023-07-18,4554.98,13.3,34951.93,560.3
2023-07-19,4565.72,13.76,35061.21,562.72
2023-07-20,4534.87,13.99,35225.18,558.84
2023-07-21,4536.34,13.6,35227.69,559.74
2023-07-24,4554.64,13.91,35411.24,559.43
2023-07-25,4567.46,13.86,35438.07,559.11
2023-07-26,4566.75,13.19,35520.12,560.84
2023-07-27,4537.41,14.41,35282.72,556.67
2023-07-28,4582.23,13.33,35459.29,558.73
2023-07-31,4588.96,13.63,35559.53,559.77
2023-08-01,4576.73,13.93,35630.68,556.31
2023-08-02,4513.39,16.09,35282.52,554.1
2023-08-03,4501.89,15.92,35215.89,549.71
2023-08-04,4478.03,17.1,35065.62,555.08
2023-08-07,4518.44,15.77,35473.13,554.1
2023-08-08,4499.38,15.99,35314.49,556.24
2023-08-09,4467.71,15.96,35123.36,556.96
2023-08-10,4468.83,15.85,35176.15,553.43
2023-08-11,4464.05,14.84,35281.4,551.12
2023-08-14,4489.72,14.82,35307.63,550.59
2023-08-15,4437.86,16.46,34946.39,549.17
2023-08-16,4404.33,16.78,34765.74,546.76
2023-08-17,4370.36,17.89,34474.83,545.76
2023-08-18,4369.71,17.3,34500.66,546.91
2023-08-21,4399.77,17.13,34463.69,543.99
2023-08-22,4387.55,16.97,34288.83,544.81
2023-08-23,4436.01,15.98,34472.98,550.56
2023-08-24,4376.31,17.2,34099.42,549.27
2023-08-25,4405.71,15.68,34346.9,549.41
2023-08-28,4433.31,15.08,34559.98,551.11
2023-08-29,4497.63,14.45,34852.67,554.67
2023-08-30,4514.87,13.88,34890.24,554.92
2023-08-31,4507.66,13.57,34721.91,555.71
2023-09-01,4515.77,13.09,34837.71,552.53
2023-09-05,4496.83,14.01,34641.97,549.58
2023-09-06,4465.48,14.45,34443.19,547.98
2023-09-07,4451.14,14.4,34500.73,549.59
2023-09-08,4457.49,13.84,34576.59,550.16
2023-09-11,4487.46,13.8,34663.72,549.5
2023-09-12,4461.9,14.23,34645.99,549.85
2023-09-13,4467.44,13.48,34575.53,550.21
2023-09-14,4505.1,12.82,34907.11,549.49
2023-09-15,4450.32,13.79,34618.24,548.18
2023-09-18,4453.53,14.0,34624.3,548.83
2023-09-19,4443.95,14.11,34517.73,547.26
2023-09-20,4402.2,15.14,34440.88,547.59
2023-09-21,4330.0,17.54,34070.42,543.36
2023-09-22,4320.06,17.2,33963.84,545.71
2023-09-25,4337.44,16.9,34006.88,542.22
2023-09-26,4273.53,18.94,33618.88,541.47
2023-09-27,4274.51,18.22,33550.27,538.76
2023-09-28,4299.7,17.34,33666.34,539.16
2023-09-29,4288.05,17.52,33507.5,539.11
2023-10-02,4288.39,17.61,33433.35,534.68
2023-10-03,4229.45,19.78,33002.38,529.41
2023-10-04,4263.75,18.58,33129.55,532.2
2023-10-05,4258.19,18.49,33119.57,532.63
2023-10-06,4308.5,17.45,33407.58,530.12
2023-10-09,4335.66,17.7,33604.65,530.32
2023-10-10,4358.24,17.03,33739.3,536.34
2023-10-11,4376.95,16.09,33804.87,539.2
2023-10-12,4349.61,16.69,33631.14,534.78
2023-10-13,4327.78,19.32,33670.29,537.69
2023-10-16,4373.63,17.21,33984.54,534.99
2023-10-17,4373.2,17.88,33997.65,530.31
2023-10-18,4314.6,19.22,33665.08,527.2
2023-10-19,4278.0,21.4,33414.17,523.76
2023-10-20,4224.16,21.71,33127.28,525.45
2023-10-23,4217.04,20.37,32936.41,528.01
2023-10-24,4247.68,18.97,33141.38,530.33
2023-10-25,4186.77,20.19,33035.93,526.47
2023-10-26,4137.23,20.68,32784.3,529.73
2023-10-27,4117.37,21.27,32417.59,530.17
2023-10-30,4166.82,19.75,32928.96,528.5
2023-10-31,4193.8,18.14,33052.87,527.54
2023-11-01,4237.86,16.87,33274.58,532.85
2023-11-02,4317.78,15.66,33839.08,537.64
2023-11-03,4358.34,14.91,34061.32,542.2
2023-11-06,4365.98,14.89,34095.86,539.8
2023-11-07,4378.38,14.81,34152.6,542.44
2023-11-08,4382.78,14.45,34112.27,544.98
2023-11-09,4347.35,15.29,33891.94,540.27
2023-11-10,4415.24,14.17,34283.1,541.56
2023-11-13,4411.55,14.76,34337.87,542.35
2023-11-14,4495.7,14.16,34827.7,550.52
2023-11-15,4502.88,14.18,34991.21,547.53
2023-11-16,4508.24,14.32,34945.47,551.42
2023-11-17,4514.02,13.8,34947.28,552.62
2023-11-20,4547.38,13.41,35151.04,554.29
2023-11-21,4538.19,13.35,35088.29,555.0
2023-11-22,4556.62,12.85,35273.03,555.53
2023-11-24,4559.34,12.46,35390.15,553.76
2023-11-27,4550.43,12.69,35333.47,557.94
2023-11-28,4554.89,12.69,35416.98,559.77
2023-11-29,4550.58,12.98,35430.42,563.72
2023-11-30,4567.8,12.92,35950.89,561.68
2023-12-01,4594.63,12.63,36245.5,566.68
2023-12-04,4569.78,13.08,36204.44,565.13
2023-12-05,4567.18,12.85,36124.56,568.42
2023-12-06,4549.34,12.97,36054.43,570.29
2023-12-07,4585.59,13.06,36117.38,569.5
2023-12-08,4604.37,12.35,36247.87,567.14
2023-12-11,4622.44,12.63,36404.93,567.41
2023-12-12,4643.7,12.07,36577.94,569.5
2023-12-13,4707.09,12.19,37090.24,577.58
2023-12-14,4719.55,12.48,37248.35,583.87
2023-12-15,4719.19,12.28,37305.16,583.32
2023-12-18,4740.56,12.56,37306.02,582.15
2023-12-19,4768.37,12.53,37557.92,582.96
2023-12-20,4698.35,13.67,37082.0,585.15
2023-12-21,4746.75,13.65,37404.35,584.35
2023-12-22,4754.63,13.03,37385.97,584.09
2023-12-26,4774.75,12.99,37545.33,584.93
2023-12-27,4781.58,12.43,37656.52,589.69
2023-12-28,4783.35,12.47,37710.1,588.28
2023-12-29,4769.83,12.45,37689.54,587.02
2024-01-02,4742.83,13.2,37715.04,584.32
2024-01-03,4704.81,14.04,37430.19,583.84
2024-01-04,4688.68,14.13,37440.34,580.42
2024-01-05,4697.24,13.35,37466.11,578.73
2024-01-08,4763.54,13.08,37683.01,580.71
2024-01-09,4756.5,12.76,37525.16,581.26
2024-01-10,4783.45,12.69,37695.73,581.29
2024-01-11,4780.24,12.44,37711.02,583.92
2024-01-12,4783.83,12.7,37592.98,585.2
2024-01-16,4765.98,13.84,37361.12,581.08
2024-01-17,4739.21,14.79,37266.67,579.66
2024-01-18,4780.94,14.13,37468.61,579.18
2024-01-19,4839.81,13.3,37863.8,579.31
2024-01-22,4850.43,13.19,38001.81,581.11
2024-01-23,4864.6,12.55,37905.45,579.76
2024-01-24,4868.55,13.14,37806.39,578.92
2024-01-25,4894.16,13.45,38049.13,581.65
2024-01-26,4890.97,13.26,38109.43,581.31
2024-01-29,4927.93,13.6,38333.45,583.95
2024-01-30,4924.97,13.31,38467.31,584.51
2024-01-31,4845.65,14.35,38150.3,587.59
2024-02-01,4906.19,13.88,38519.84,590.32
2024-02-02,4958.61,13.85,38654.42,584.73
2024-02-05,4942.81,13.67,38380.12,580.39
2024-02-06,4954.23,13.06,38521.36,583.49
2024-02-07,4995.06,12.83,38677.36,582.33
2024-02-08,4997.91,12.79,38726.33,580.31
2024-02-09,5026.61,12.93,38671.69,579.47
2024-02-12,5021.84,13.93,38797.38,580.07
2024-02-13,4953.17,15.85,38272.75,574.53
2024-02-14,5000.62,14.38,38424.27,576.94
2024-02-15,5029.73,14.01,38773.12,578.92
2024-02-16,5005.57,14.24,38627.99,577.34
2024-02-20,4975.51,15.42,38563.8,578.6
2024-02-21,4981.8,15.34,38612.24,577.34
2024-02-22,5087.03,14.54,39069.11,578.26
2024-02-23,5088.8,13.75,39131.53,580.19
2024-02-26,5069.53,13.74,39069.23,578.65
2024-02-27,5078.18,13.43,38972.41,577.58
2024-02-28,5069.76,13.84,38949.02,578.39
2024-02-29,5096.27,13.4,38996.39,578.77
2024-03-01,5137.08,13.11,39087.38,580.91
2024-03-04,5130.95,13.49,38989.83,580.5
2024-03-05,5078.65,14.46,38585.19,583.12
2024-03-06,5104.76,14.5,38661.05,584.75
2024-03-07,5157.36,14.44,38791.35,585.71
2024-03-08,5123.69,14.74,38722.69,586.69
2024-03-11,5117.94,15.22,38769.66,586.48
2024-03-12,5175.27,13.84,39005.49,585.11
2024-03-13,5165.31,13.75,39043.32,584.68
2024-03-14,5150.48,14.4,38905.66,581.03
2024-03-15,5117.09,14.41,38714.77,580.58
2024-03-18,5149.42,14.33,38790.43,580.72
2024-03-19,5178.51,13.82,39110.76,582.04
2024-03-20,5224.62,13.04,39512.13,582.65
2024-03-21,5241.53,12.92,39781.37,583.58
2024-03-22,5234.18,13.06,39475.9,585.91
2024-03-25,5218.19,13.19,39313.64,584.67
2024-03-26,5203.58,13.24,39282.33,584.92
2024-03-27,5248.49,12.78,39760.08,586.45
2024-03-28,5254.35,13.01,39807.37,586.71
2024-04-01,5243.77,13.65,39566.85,582.48
2024-04-02,5205.81,14.61,39170.24,581.51
2024-04-03,5211.49,14.33,39127.14,582.43
2024-04-04,5147.21,16.35,38596.98,584.09
2024-04-05,5204.34,16.03,38904.04,580.72
2024-04-08,5202.39,15.19,38892.8,580.54
2024-04-09,5209.91,14.98,38883.67,582.95
2024-04-10,5160.64,15.8,38461.51,576.14
2024-04-11,5199.06,14.91,38459.08,575.07
2024-04-12,5123.41,17.31,37983.24,576.1
2024-04-15,5061.82,19.23,37735.11,572.2
2024-04-16,5051.41,18.4,37798.97,569.5
2024-04-17,5022.21,18.21,37753.31,572.68
2024-04-18,5011.12,18.0,37775.38,571.1
2024-04-19,4967.23,18.71,37986.4,571.87
2024-04-22,5010.6,16.94,38239.98,572.6
2024-04-23,5070.55,15.69,38503.69,574.07
2024-04-24,5071.63,15.97,38460.92,572.57
2024-04-25,5048.42,15.37,38085.8,570.34
2024-04-26,5099.96,15.03,38239.66,572.3
2024-04-29,5116.17,14.67,38386.09,574.67
2024-04-30,5035.69,15.65,37815.92,572.14
2024-05-01,5018.39,15.39,37903.29,574.06
2024-05-02,5064.2,14.68,38225.66,576.76
2024-05-03,5127.79,13.49,38675.68,580.2
2024-05-06,5180.74,13.49,38852.27,581.64
2024-05-07,5187.7,13.23,38884.26,582.87
2024-05-08,5187.67,13.0,39056.39,581.32
2024-05-09,5214.08,12.69,39387.76,582.25
2024-05-10,5222.68,12.55,39512.84,580.59
2024-05-13,5221.42,13.6,39431.51,581.34
2024-05-14,5246.68,13.42,39558.11,582.86
2024-05-15,5308.15,12.45,39908.0,587.03
2024-05-16,5297.1,12.42,39869.38,586.52
2024-05-17,5303.27,11.99,40003.59,585.3
2024-05-20,5308.13,12.15,39806.77,585.14
2024-05-21,5321.41,11.86,39872.99,586.28
2024-05-22,5307.01,12.29,39671.04,585.56
2024-05-23,5267.84,12.77,39065.26,583.56
2024-05-24,5304.72,11.93,39069.59,584.24
2024-05-28,5306.04,12.92,38852.86,581.91
